Label (Grouping),Total:,Hispanic or Latino,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races:,total_pop_x,total_white_x,total_black_x,total_asian_x,total_other_x,total_hispanic_x,white_pct,black_pct,asian_pct,other_pct,hispanic_pct,near_hblr_x,near_path_x,tract_num,total_pop_y,total_white_y,total_black_y,total_asian_y,total_hispanic_y,total_other_y,near_hblr_y,near_path_y,total_white_pct,total_black_pct,total_asian_pct,total_hispanic_pct,total_other_pct,median_house_2020,median_income_2020,median_rent_2020,census_tract_x,median_house_2010,census_tract_y,Households,median_income_2010,census_tract,median_rent_2010,train_access,white_pct_change,black_pct_change,asian_pct_change,hispanic_pct_change,other_pct_change
"Census Tract 176, Hudson County, New Jersey","3,075","2,735",199,45,2,64,0,15,15,3075.0,199.0,45.0,64.0,15.0,2735.0,6.471544715447155,1.4634146341463417,2.08130081300813,0.4878048780487805,88.9430894308943,False,False,176.0,3219.0,166.0,57.0,43.0,2884.0,37.0,False,False,5.156881018949985,1.7707362534948743,1.3358185771978874,89.59304131717924,1.1494252873563218,350600.0,46100.0,1333.0,"Census Tract 176, Hudson County, New Jersey!!Estimate",452500.0,"Census Tract 176, Hudson County, New Jersey!!Median income (dollars)!!Estimate","37,820",37820.0,"Census Tract 176, Hudson County, New Jersey!!Total population!!Estimate",1091.0,near_neither,-1.3146636964971696,0.30732161934853264,-0.7454822358102424,0.6499518862849385,0.6616204093075413
"Census Tract 177, Hudson County, New Jersey","1,959","1,468",234,92,2,131,0,4,28,1959.0,234.0,92.0,131.0,4.0,1468.0,11.944869831546708,4.696273608984176,6.687085247575293,0.2041858090862685,74.93619193466054,False,False,177.0,2192.0,261.0,86.0,213.0,1578.0,19.0,False,False,11.906934306569344,3.923357664233577,9.717153284671532,71.98905109489051,0.8667883211678832,341500.0,46531.0,1147.0,"Census Tract 177, Hudson County, New Jersey!!Estimate",413400.0,"Census Tract 177, Hudson County, New Jersey!!Median income (dollars)!!Estimate","40,389",40389.0,"Census Tract 177, Hudson County, New Jersey!!Total population!!Estimate",956.0,near_neither,-0.037935524977363855,-0.7729159447505989,3.030068037096239,-2.9471408397700287,0.6626025120816147
"Census Tract 178, Hudson County, New Jersey","6,395","4,711","1,113",159,5,310,0,29,68,6395.0,1113.0,159.0,310.0,29.0,4711.0,17.404222048475372,2.4863174354964817,4.847537138389367,0.4534792806880375,73.66692728694292,False,False,178.0,6578.0,1153.0,168.0,406.0,4667.0,58.0,False,False,17.52812404986318,2.553967771359076,6.172088780784433,70.94861660079052,0.8817269686834904,373300.0,76612.0,1194.0,"Census Tract 178, Hudson County, New Jersey!!Estimate",276900.0,"Census Tract 178, Hudson County, New Jersey!!Median income (dollars)!!Estimate","41,205",41205.0,"Census Tract 178, Hudson County, New Jersey!!Total population!!Estimate",930.0,near_neither,0.12390200138780827,0.06765033586259417,1.3245516423950665,-2.7183106861524067,0.42824768799545293
"Census Tract 179, Hudson County, New Jersey","1,550",233,913,58,0,322,0,0,24,1550.0,913.0,58.0,322.0,0.0,233.0,58.90322580645161,3.741935483870968,20.774193548387096,0.0,15.03225806451613,True,False,179.0,5358.0,2642.0,224.0,1509.0,755.0,36.0,True,False,49.30944382232176,4.180664427025009,28.163493840985442,14.091078760731616,0.6718924972004479,890200.0,159028.0,2901.0,"Census Tract 179, Hudson County, New Jersey!!Estimate",697500.0,"Census Tract 179, Hudson County, New Jersey!!Median income (dollars)!!Estimate","89,531",89531.0,"Census Tract 179, Hudson County, New Jersey!!Total population!!Estimate",1372.0,hblr_only,-9.593781984129848,0.4387289431540413,7.389300292598346,-0.941179303784514,0.6718924972004479
"Census Tract 180, Hudson County, New Jersey","3,961","2,105","1,365",129,3,276,1,21,61,3961.0,1365.0,129.0,276.0,21.0,2105.0,34.460994698308504,3.25675334511487,6.967937389548094,0.5301691492047462,53.143145670285286,False,False,180.0,4156.0,1323.0,175.0,336.0,2152.0,46.0,False,False,31.833493743984604,4.210779595765159,8.084696823869104,51.78055822906641,1.1068334937439845,401300.0,66757.0,1359.0,"Census Tract 180, Hudson County, New Jersey!!Estimate",462900.0,"Census Tract 180, Hudson County, New Jersey!!Median income (dollars)!!Estimate","51,075",51075.0,"Census Tract 180, Hudson County, New Jersey!!Total population!!Estimate",977.0,near_neither,-2.6275009543238994,0.9540262506502888,1.1167594343210094,-1.3625874412188779,0.5766643445392383
"Census Tract 181, Hudson County, New Jersey","2,854","1,309","1,273",71,4,156,0,5,36,2854.0,1273.0,71.0,156.0,5.0,1309.0,44.60406447091801,2.4877365101611773,5.466012613875263,0.1751927119831814,45.865451997196914,False,False,181.0,2849.0,1142.0,112.0,286.0,1181.0,25.0,False,False,40.084240084240086,3.9312039312039313,10.038610038610038,41.45314145314145,0.8775008775008775,676000.0,82031.0,1197.0,"Census Tract 181, Hudson County, New Jersey!!Estimate",553900.0,"Census Tract 181, Hudson County, New Jersey!!Median income (dollars)!!Estimate","61,161",61161.0,"Census Tract 181, Hudson County, New Jersey!!Total population!!Estimate",1027.0,near_neither,-4.519824386677925,1.443467421042754,4.572597424734775,-4.412310544055465,0.702308165517696
"Census Tract 182, Hudson County, New Jersey","4,189","1,408","2,299",154,7,256,0,10,55,4189.0,2299.0,154.0,256.0,10.0,1408.0,54.88183337312008,3.6762950584865126,6.111243733587968,0.23872045834328,33.61184053473383,False,False,182.0,4834.0,2430.0,174.0,463.0,1577.0,25.0,False,False,50.268928423665706,3.5995035167563096,9.577989242863055,32.62308647083161,0.517170045510964,710000.0,117321.0,1718.0,"Census Tract 182, Hudson County, New Jersey!!Estimate",540800.0,"Census Tract 182, Hudson County, New Jersey!!Median income (dollars)!!Estimate","63,132",63132.0,"Census Tract 182, Hudson County, New Jersey!!Total population!!Estimate",1111.0,near_neither,-4.612904949454375,-0.07679154173020297,3.4667455092750865,-0.9887540639022205,0.278449587167684
"Census Tract 183.01, Hudson County, New Jersey","1,802",63,"1,473",27,0,202,0,4,33,1802.0,1473.0,27.0,202.0,4.0,63.0,81.74250832408435,1.4983351831298557,11.20976692563818,0.2219755826859045,3.4961154273029966,False,False,183.01,3180.0,2047.0,24.0,753.0,200.0,28.0,False,False,64.37106918238995,0.7547169811320755,23.67924528301887,6.289308176100629,0.8805031446540881,1059800.0,201544.0,3427.0,"Census Tract 183.01, Hudson County, New Jersey!!Estimate",,"Census Tract 183.01, Hudson County, New Jersey!!Median income (dollars)!!Estimate","162,885",162885.0,"Census Tract 183.01, Hudson County, New Jersey!!Total population!!Estimate",2000.0,near_neither,-17.37143914169441,-0.7436182019977802,12.469478357380689,2.7931927487976327,0.6585275619681836
"Census Tract 183.02, Hudson County, New Jersey","3,124",196,"2,620",14,1,222,0,16,55,3124.0,2620.0,14.0,222.0,16.0,196.0,83.86683738796414,0.4481434058898847,7.106274007682459,0.5121638924455826,6.274007682458387,False,False,183.02,5227.0,3934.0,101.0,584.0,334.0,43.0,False,False,75.26305720298451,1.9322747273770806,11.172756839487278,6.389898603405395,0.8226516166060839,,,,"Census Tract 183.02, Hudson County, New Jersey!!Estimate",652200.0,"Census Tract 183.02, Hudson County, New Jersey!!Median income (dollars)!!Estimate","171,090",171090.0,"Census Tract 183.02, Hudson County, New Jersey!!Total population!!Estimate",2000.0,near_neither,-8.603780184979627,1.4841313214871958,4.0664828318048185,0.11589092094700781,0.3104877241605013
"Census Tract 184, Hudson County, New Jersey","4,948",861,"3,544",99,8,354,2,10,70,4948.0,3544.0,99.0,354.0,10.0,861.0,71.62489894907034,2.0008084074373484,7.154405820533549,0.2021018593371059,17.40097008892482,False,False,184.0,6640.0,4660.0,111.0,615.0,938.0,50.0,False,False,70.18072289156626,1.6716867469879517,9.262048192771084,14.126506024096386,0.7530120481927711,713486.7786705624,170912.26625273924,2485.7439737034333,"Census Tract 184, Hudson County, New Jersey!!Estimate",665700.0,"Census Tract 184, Hudson County, New Jersey!!Median income (dollars)!!Estimate","117,697",117697.0,"Census Tract 184, Hudson County, New Jersey!!Total population!!Estimate",1837.0,near_neither,-1.4441760575040803,-0.3291216604493967,2.1076423722375353,-3.2744640648284324,0.5509101888556652
"Census Tract 185, Hudson County, New Jersey","6,153",890,"4,677",119,5,352,1,7,102,6153.0,4677.0,119.0,352.0,7.0,890.0,76.01170160897124,1.9340159271899888,5.720786608158622,0.1137656427758816,14.464488867219243,True,False,185.0,7308.0,5150.0,236.0,774.0,893.0,47.0,True,False,70.47071702244116,3.2293377120963327,10.591133004926109,12.219485495347564,0.6431308155446087,645834.6459193395,158370.51444903144,2576.8389965068277,"Census Tract 185, Hudson County, New Jersey!!Estimate",486700.0,"Census Tract 185, Hudson County, New Jersey!!Median income (dollars)!!Estimate","111,806",111806.0,"Census Tract 185, Hudson County, New Jersey!!Total population!!Estimate",1760.0,hblr_only,-5.540984586530072,1.2953217849063439,4.870346396767487,-2.245003371871679,0.5293651727687271
"Census Tract 186, Hudson County, New Jersey","2,365",223,"1,900",31,3,173,0,4,31,2365.0,1900.0,31.0,173.0,4.0,223.0,80.33826638477801,1.3107822410147991,7.3150105708245245,0.1691331923890063,9.429175475687105,False,False,186.0,2441.0,1865.0,35.0,196.0,218.0,11.0,False,False,76.40311347808276,1.4338385907414994,8.029496108152397,8.930766079475625,0.4506349856616141,668100.0,144196.0,2114.0,"Census Tract 186, Hudson County, New Jersey!!Estimate",498400.0,"Census Tract 186, Hudson County, New Jersey!!Median income (dollars)!!Estimate","86,891",86891.0,"Census Tract 186, Hudson County, New Jersey!!Total population!!Estimate",1547.0,near_neither,-3.935152906695251,0.12305634972670032,0.7144855373278727,-0.49840939621148017,0.2815017932726078
"Census Tract 187.01, Hudson County, New Jersey","2,936",198,"2,333",57,3,270,1,6,68,2936.0,2333.0,57.0,270.0,6.0,198.0,79.46185286103542,1.9414168937329697,9.196185286103542,0.2043596730245231,6.743869209809264,False,False,187.01,3006.0,1539.0,623.0,288.0,359.0,73.0,False,False,51.19760479041916,20.72521623419827,9.580838323353294,11.942781104457751,2.4284763805721887,887200.0,126475.0,2204.0,"Census Tract 187.01, Hudson County, New Jersey!!Estimate",833800.0,"Census Tract 187.01, Hudson County, New Jersey!!Median income (dollars)!!Estimate","115,114",115114.0,"Census Tract 187.01, Hudson County, New Jersey!!Total population!!Estimate",1695.0,near_neither,-28.26424807061626,18.7837993404653,0.38465303724975186,5.198911894648487,2.2241167075476658
"Census Tract 187.02, Hudson County, New Jersey","4,273",872,"3,051",65,3,204,1,13,64,4273.0,3051.0,65.0,204.0,13.0,872.0,71.40182541539902,1.5211794991809031,4.77416335127545,0.3042358998361806,20.407208050549965,False,False,187.02,4382.0,3113.0,56.0,322.0,727.0,28.0,False,False,71.04062072113192,1.2779552715654952,7.348242811501597,16.590597900502054,0.6389776357827476,613800.0,98716.0,2087.0,"Census Tract 187.02, Hudson County, New Jersey!!Estimate",661200.0,"Census Tract 187.02, Hudson County, New Jersey!!Median income (dollars)!!Estimate","98,549",98549.0,"Census Tract 187.02, Hudson County, New Jersey!!Total population!!Estimate",1697.0,near_neither,-0.36120469426710144,-0.24322422761540796,2.574079460226147,-3.816610150047911,0.334741735946567
"Census Tract 188, Hudson County, New Jersey","3,258",307,"2,595",57,1,236,1,8,53,3258.0,2595.0,57.0,236.0,8.0,307.0,79.6500920810313,1.7495395948434622,7.243707796193983,0.245549416820135,9.422958870472682,False,False,188.0,3369.0,2453.0,58.0,312.0,418.0,18.0,False,False,72.8109231225883,1.7215791035915702,9.260908281389137,12.40724250519442,0.5342831700801425,850100.0,156176.0,1932.0,"Census Tract 188, Hudson County, New Jersey!!Estimate",541700.0,"Census Tract 188, Hudson County, New Jersey!!Median income (dollars)!!Estimate","90,417",90417.0,"Census Tract 188, Hudson County, New Jersey!!Total population!!Estimate",1496.0,near_neither,-6.839168958442997,-0.02796049125189204,2.0172004851951533,2.984283634721738,0.2887337532600075
"Census Tract 189, Hudson County, New Jersey","3,554",492,"2,684",55,0,248,0,8,67,3554.0,2684.0,55.0,248.0,8.0,492.0,75.52054023635341,1.5475520540236354,6.978052898142938,0.225098480585256,13.843556555993247,True,False,189.0,4764.0,3454.0,89.0,429.0,610.0,25.0,True,False,72.50209907640638,1.868178001679261,9.005037783375315,12.804366078925272,0.5247691015952981,680500.0,121208.0,1441.0,"Census Tract 189, Hudson County, New Jersey!!Estimate",532400.0,"Census Tract 189, Hudson County, New Jersey!!Median income (dollars)!!Estimate","96,667",96667.0,"Census Tract 189, Hudson County, New Jersey!!Total population!!Estimate",1127.0,hblr_only,-3.018441159947031,0.3206259476556257,2.026984885232377,-1.0391904770679758,0.2996706210100421
"Census Tract 190, Hudson County, New Jersey","4,614","1,701","2,126",572,0,137,3,15,60,4614.0,2126.0,572.0,137.0,15.0,1701.0,46.07715648027742,12.397052449068054,2.9692241005635025,0.3250975292587776,36.86605981794538,True,False,190.0,4822.0,2189.0,528.0,230.0,1709.0,27.0,True,False,45.396101202820404,10.949813355454168,4.769805060141021,35.4417254251348,0.5599336374948154,603700.0,78108.0,1546.0,"Census Tract 190, Hudson County, New Jersey!!Estimate",376300.0,"Census Tract 190, Hudson County, New Jersey!!Median income (dollars)!!Estimate","58,631",58631.0,"Census Tract 190, Hudson County, New Jersey!!Total population!!Estimate",747.0,hblr_only,-0.6810552774570127,-1.4472390936138861,1.8005809595775184,-1.4243343928105787,0.2348361082360378
"Census Tract 191, Hudson County, New Jersey","3,392",648,"2,386",69,1,228,0,9,51,3392.0,2386.0,69.0,228.0,9.0,648.0,70.34198113207547,2.0341981132075477,6.721698113207547,0.2653301886792453,19.10377358490566,True,False,191.0,3949.0,2633.0,104.0,330.0,743.0,20.0,True,False,66.67510762218282,2.633578121043302,8.356545961002785,18.814889845530512,0.5064573309698658,662500.0,133372.0,2486.0,"Census Tract 191, Hudson County, New Jersey!!Estimate",395100.0,"Census Tract 191, Hudson County, New Jersey!!Median income (dollars)!!Estimate","84,335",84335.0,"Census Tract 191, Hudson County, New Jersey!!Total population!!Estimate",1544.0,hblr_only,-3.6668735098926533,0.5993800078357543,1.6348478477952382,-0.288883739375148,0.2411271422906205
"Census Tract 192, Hudson County, New Jersey","3,928",269,"2,997",47,2,513,0,8,92,3928.0,2997.0,47.0,513.0,8.0,269.0,76.29837067209776,1.1965376782077393,13.060081466395111,0.2036659877800407,6.84826883910387,True,False,192.0,5108.0,3383.0,43.0,1051.0,358.0,22.0,True,False,66.22944400939701,0.8418167580266249,20.575567736883322,7.008613938919342,0.4306969459671104,773700.0,201798.0,2454.0,"Census Tract 192, Hudson County, New Jersey!!Estimate",580300.0,"Census Tract 192, Hudson County, New Jersey!!Median income (dollars)!!Estimate","158,158",158158.0,"Census Tract 192, Hudson County, New Jersey!!Total population!!Estimate",2000.0,hblr_only,-10.068926662700747,-0.35472092018111434,7.515486270488211,0.16034509981547185,0.2270309581870697
"Census Tract 193, Hudson County, New Jersey","2,813",490,"2,059",30,0,189,2,3,40,2813.0,2059.0,30.0,189.0,3.0,490.0,73.19587628865979,1.0664770707429791,6.718805545680769,0.1066477070742979,17.41912548880199,True,True,193.0,3260.0,2207.0,32.0,364.0,541.0,19.0,True,True,67.69938650306749,0.98159509202454,11.16564417177914,16.595092024539877,0.5828220858895705,758300.0,153792.0,2306.0,"Census Tract 193, Hudson County, New Jersey!!Estimate",464800.0,"Census Tract 193, Hudson County, New Jersey!!Median income (dollars)!!Estimate","81,827",81827.0,"Census Tract 193, Hudson County, New Jersey!!Total population!!Estimate",1570.0,near_both,-5.496489785592303,-0.08488197871843917,4.446838626098372,-0.8240334642621114,0.47617437881527264
"Census Tract 194, Hudson County, New Jersey","2,845",392,"2,162",47,6,188,0,6,44,2845.0,2162.0,47.0,188.0,6.0,392.0,75.99297012302286,1.6520210896309315,6.608084358523726,0.210896309314587,13.778558875219684,True,True,194.0,2963.0,2030.0,66.0,270.0,494.0,26.0,True,True,68.51164360445495,2.2274721565980427,9.112386095173811,16.672291596355045,0.8774890313871078,886100.0,85815.0,1703.0,"Census Tract 194, Hudson County, New Jersey!!Estimate",565100.0,"Census Tract 194, Hudson County, New Jersey!!Median income (dollars)!!Estimate","91,875",91875.0,"Census Tract 194, Hudson County, New Jersey!!Total population!!Estimate",1677.0,near_both,-7.481326518567911,0.5754510669671111,2.504301736650085,2.893732721135361,0.6665927220725207
"Census Tract 198, Hudson County, New Jersey","5,669",962,"3,376",97,3,"1,105",0,12,114,5669.0,3376.0,97.0,1105.0,12.0,962.0,59.551949197389305,1.7110601517022404,19.49197389310284,0.2116775445404833,16.969483153995412,False,False,198.0,7080.0,3139.0,232.0,1941.0,1561.0,41.0,False,False,44.336158192090394,3.2768361581920904,27.415254237288135,22.048022598870055,0.5790960451977402,559100.0,139102.0,1675.0,"Census Tract 198, Hudson County, New Jersey!!Estimate",508200.0,"Census Tract 198, Hudson County, New Jersey!!Median income (dollars)!!Estimate","82,390",82390.0,"Census Tract 198, Hudson County, New Jersey!!Total population!!Estimate",1218.0,near_neither,-15.215791005298911,1.56577600648985,7.923280344185294,5.078539444874643,0.3674185006572569
"Census Tract 199, Hudson County, New Jersey","4,725",828,"2,376",181,9,"1,260",1,10,60,4725.0,2376.0,181.0,1260.0,10.0,828.0,50.28571428571429,3.830687830687831,26.666666666666668,0.2116402116402116,17.523809523809526,False,False,199.0,5542.0,2127.0,224.0,1771.0,1244.0,40.0,False,False,38.37964633706243,4.041862143630459,31.955972573078313,22.44677011909058,0.7217610970768675,414000.0,100847.0,1484.0,"Census Tract 199, Hudson County, New Jersey!!Estimate",387200.0,"Census Tract 199, Hudson County, New Jersey!!Median income (dollars)!!Estimate","93,220",93220.0,"Census Tract 199, Hudson County, New Jersey!!Total population!!Estimate",1173.0,near_neither,-11.90606794865186,0.21117431294262756,5.289305906411645,4.9229605952810545,0.5101208854366559
"Census Tract 200, Hudson County, New Jersey","5,157 (r46427)","1,055","3,098",232,9,695,0,7,61,5157.0,3098.0,232.0,695.0,7.0,1055.0,60.07368625169672,4.498739577273609,13.476827612953269,0.1357378320729106,20.457630405274383,False,True,200.0,5303.0,2644.0,216.0,955.0,1362.0,15.0,False,False,49.85857062040355,4.073166132377899,18.008674335281917,25.683575334716195,0.2828587591929097,460700.0,120582.0,1419.0,"Census Tract 200, Hudson County, New Jersey!!Estimate",483200.0,"Census Tract 200, Hudson County, New Jersey!!Median income (dollars)!!Estimate","64,561",64561.0,"Census Tract 200, Hudson County, New Jersey!!Total population!!Estimate",1221.0,path_only,-10.215115631293173,-0.4255734448957096,4.531846722328648,5.2259449294418125,0.1471209271199991
"Census Tract 201, Hudson County, New Jersey",713,180,241,65,2,209,0,4,12,,,,,,,,,,,,False,True,201.0,4256.0,850.0,250.0,2500.0,533.0,26.0,False,False,19.971804511278197,5.87406015037594,58.74060150375939,12.523496240601503,0.6109022556390977,0.0,162644.0,2690.0,"Census Tract 201, Hudson County, New Jersey!!Estimate",392700.0,"Census Tract 201, Hudson County, New Jersey!!Median income (dollars)!!Estimate","111,000",111000.0,,,path_only,,,,,
"Census Tract 324, Hudson County, New Jersey","6,407","5,686",507,67,4,83,0,16,44,6407.0,507.0,67.0,83.0,16.0,5686.0,7.913219915717184,1.0457312314655844,1.2954580927110972,0.2497268612455127,88.74668331512409,False,False,324.0,6762.0,468.0,68.0,124.0,6035.0,39.0,False,False,6.921029281277728,1.0056196391600118,1.8337769890564921,89.24874297545105,0.5767524401064774,359500.0,58333.0,1293.0,"Census Tract 324, Hudson County, New Jersey!!Estimate",414000.0,"Census Tract 324, Hudson County, New Jersey!!Median income (dollars)!!Estimate","37,234",37234.0,"Census Tract 324, Hudson County, New Jersey!!Total population!!Estimate",1070.0,near_neither,-0.9921906344394555,-0.040111592305572596,0.5383188963453949,0.5020596603269638,0.3270255788609647
"Census Tract 9801, Hudson County, New Jersey",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,False,False,9801.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,,,,"Census Tract 9801, Hudson County, New Jersey!!Estimate",,"Census Tract 9801, Hudson County, New Jersey!!Median income (dollars)!!Estimate",-,,,,near_neither,,,,,
